RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket,Abbreviation,GridPosition,Position,TeamName,Status,places_gained_from_grid,finished_ahead_of_grid
2025,Australian Grand Prix,HUL,5,57,4+,HUL,17.0,7.0,Kick Sauber,Finished,10.0,True
2025,Australian Grand Prix,LAW,4,47,4+,LAW,18.0,15.0,Red Bull Racing,Retired,3.0,True
2025,Australian Grand Prix,LEC,5,57,4+,LEC,7.0,8.0,Ferrari,Finished,-1.0,False
2025,Australian Grand Prix,NOR,5,57,4+,NOR,1.0,1.0,McLaren,Finished,0.0,False
2025,Australian Grand Prix,OCO,5,57,4+,OCO,19.0,13.0,Haas F1 Team,Finished,6.0,True
2025,Australian Grand Prix,PIA,5,57,4+,PIA,2.0,9.0,McLaren,Finished,-7.0,False
2025,Australian Grand Prix,RUS,5,57,4+,RUS,4.0,3.0,Mercedes,Finished,1.0,True
2025,Australian Grand Prix,SAI,0,1,0,SAI,10.0,18.0,Williams,Retired,-8.0,False
2025,Australian Grand Prix,STR,5,57,4+,STR,13.0,6.0,Aston Martin,Finished,7.0,True
2025,Australian Grand Prix,TSU,5,57,4+,TSU,5.0,12.0,Racing Bulls,Finished,-7.0,False
2025,Australian Grand Prix,VER,5,57,4+,VER,3.0,2.0,Red Bull Racing,Finished,1.0,True
2025,Austrian Grand Prix,ALB,2,15,2,ALB,12.0,17.0,Williams,Retired,-5.0,False
2025,Austrian Grand Prix,ALO,1,69,1,ALO,11.0,7.0,Aston Martin,Lapped,4.0,True
2025,Austrian Grand Prix,ANT,0,1,0,ANT,9.0,19.0,Mercedes,Retired,-10.0,False
2025,Austrian Grand Prix,BEA,2,69,2,BEA,15.0,11.0,Haas F1 Team,Lapped,4.0,True
2025,Austrian Grand Prix,BOR,2,69,2,BOR,8.0,8.0,Kick Sauber,Lapped,0.0,False
2025,Austrian Grand Prix,COL,2,69,2,COL,14.0,15.0,Alpine,Lapped,-1.0,False
2025,Austrian Grand Prix,GAS,2,69,2,GAS,10.0,13.0,Alpine,Lapped,-3.0,False
2025,Austrian Grand Prix,HAD,2,69,2,HAD,13.0,12.0,Racing Bulls,Lapped,1.0,True
2025,Austrian Grand Prix,HAM,2,70,2,HAM,4.0,4.0,Ferrari,Finished,0.0,False
2025,Austrian Grand Prix,HUL,2,69,2,HUL,20.0,9.0,Kick Sauber,Lapped,11.0,True
2025,Austrian Grand Prix,LAW,1,70,1,LAW,6.0,6.0,Racing Bulls,Finished,0.0,False
2025,Austrian Grand Prix,LEC,2,70,2,LEC,2.0,3.0,Ferrari,Finished,-1.0,False
2025,Austrian Grand Prix,NOR,2,70,2,NOR,1.0,1.0,McLaren,Finished,0.0,False
2025,Austrian Grand Prix,OCO,2,69,2,OCO,17.0,10.0,Haas F1 Team,Lapped,7.0,True
2025,Austrian Grand Prix,PIA,2,70,2,PIA,3.0,2.0,McLaren,Finished,1.0,True
2025,Austrian Grand Prix,RUS,2,70,2,RUS,5.0,5.0,Mercedes,Finished,0.0,False
2025,Austrian Grand Prix,STR,2,69,2,STR,16.0,14.0,Aston Martin,Lapped,2.0,True
2025,Austrian Grand Prix,TSU,3,68,3,TSU,18.0,16.0,Red Bull Racing,Lapped,2.0,True
2025,Austrian Grand Prix,VER,0,1,0,VER,7.0,18.0,Red Bull Racing,Retired,-11.0,False
2025,Azerbaijan Grand Prix,ALB,2,51,2,ALB,19.0,13.0,Williams,Finished,6.0,True
2025,Azerbaijan Grand Prix,ALO,1,51,1,ALO,11.0,15.0,Aston Martin,Finished,-4.0,False
2025,Azerbaijan Grand Prix,ANT,1,51,1,ANT,4.0,4.0,Mercedes,Finished,0.0,False
2025,Azerbaijan Grand Prix,BEA,1,51,1,BEA,15.0,12.0,Haas F1 Team,Finished,3.0,True
2025,Azerbaijan Grand Prix,BOR,1,51,1,BOR,13.0,11.0,Kick Sauber,Finished,2.0,True
2025,Azerbaijan Grand Prix,COL,1,50,1,COL,16.0,19.0,Alpine,Lapped,-3.0,False
2025,Azerbaijan Grand Prix,GAS,1,50,1,GAS,18.0,18.0,Alpine,Lapped,0.0,False
2025,Azerbaijan Grand Prix,HAD,1,51,1,HAD,8.0,10.0,Racing Bulls,Finished,-2.0,False
2025,Azerbaijan Grand Prix,HAM,1,51,1,HAM,12.0,8.0,Ferrari,Finished,4.0,True
2025,Azerbaijan Grand Prix,HUL,1,51,1,HUL,17.0,16.0,Kick Sauber,Finished,1.0,True
2025,Azerbaijan Grand Prix,LAW,1,51,1,LAW,3.0,5.0,Racing Bulls,Finished,-2.0,False
2025,Azerbaijan Grand Prix,LEC,1,51,1,LEC,10.0,9.0,Ferrari,Finished,1.0,True
2025,Azerbaijan Grand Prix,NOR,1,51,1,NOR,7.0,7.0,McLaren,Finished,0.0,False
2025,Azerbaijan Grand Prix,OCO,2,51,2,OCO,20.0,14.0,Haas F1 Team,Finished,6.0,True
2025,Azerbaijan Grand Prix,PIA,0,1,0,PIA,9.0,20.0,McLaren,Retired,-11.0,False
2025,Azerbaijan Grand Prix,RUS,1,51,1,RUS,5.0,2.0,Mercedes,Finished,3.0,True
2025,Azerbaijan Grand Prix,SAI,1,51,1,SAI,2.0,3.0,Williams,Finished,-1.0,False
2025,Azerbaijan Grand Prix,STR,1,51,1,STR,14.0,17.0,Aston Martin,Finished,-3.0,False
2025,Azerbaijan Grand Prix,TSU,1,51,1,TSU,6.0,6.0,Red Bull Racing,Finished,0.0,False
2025,Azerbaijan Grand Prix,VER,1,51,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2025,Bahrain Grand Prix,ALB,2,57,2,ALB,15.0,12.0,Williams,Finished,3.0,True
2025,Bahrain Grand Prix,ALO,2,57,2,ALO,13.0,15.0,Aston Martin,Finished,-2.0,False
2025,Bahrain Grand Prix,ANT,3,57,3,ANT,5.0,11.0,Mercedes,Finished,-6.0,False
2025,Bahrain Grand Prix,BEA,2,57,2,BEA,20.0,10.0,Haas F1 Team,Finished,10.0,True
2025,Bahrain Grand Prix,BOR,2,57,2,BOR,18.0,18.0,Kick Sauber,Finished,0.0,False
2025,Bahrain Grand Prix,DOO,2,57,2,DOO,11.0,14.0,Alpine,Finished,-3.0,False
2025,Bahrain Grand Prix,GAS,2,57,2,GAS,4.0,7.0,Alpine,Finished,-3.0,False
2025,Bahrain Grand Prix,HAD,2,57,2,HAD,12.0,13.0,Racing Bulls,Finished,-1.0,False
2025,Bahrain Grand Prix,HAM,2,57,2,HAM,9.0,5.0,Ferrari,Finished,4.0,True
2025,Bahrain Grand Prix,HUL,2,57,2,HUL,16.0,20.0,Kick Sauber,Disqualified,-4.0,False
2025,Bahrain Grand Prix,LAW,2,57,2,LAW,17.0,16.0,Racing Bulls,Finished,1.0,True
2025,Bahrain Grand Prix,LEC,2,57,2,LEC,2.0,4.0,Ferrari,Finished,-2.0,False
2025,Bahrain Grand Prix,NOR,2,57,2,NOR,6.0,3.0,McLaren,Finished,3.0,True
2025,Bahrain Grand Prix,OCO,2,57,2,OCO,14.0,8.0,Haas F1 Team,Finished,6.0,True
2025,Bahrain Grand Prix,PIA,2,57,2,PIA,1.0,1.0,McLaren,Finished,0.0,False
2025,Bahrain Grand Prix,RUS,2,57,2,RUS,3.0,2.0,Mercedes,Finished,1.0,True
2025,Bahrain Grand Prix,SAI,4,45,4+,SAI,8.0,19.0,Williams,Retired,-11.0,False
2025,Bahrain Grand Prix,STR,2,57,2,STR,19.0,17.0,Aston Martin,Finished,2.0,True
2025,Bahrain Grand Prix,TSU,2,57,2,TSU,10.0,9.0,Red Bull Racing,Finished,1.0,True
2025,Bahrain Grand Prix,VER,2,57,2,VER,7.0,6.0,Red Bull Racing,Finished,1.0,True
2025,Belgian Grand Prix,ALB,1,44,1,ALB,5.0,6.0,Williams,Finished,-1.0,False
2025,Belgian Grand Prix,ALO,2,44,2,ALO,20.0,17.0,Aston Martin,Finished,3.0,True
2025,Belgian Grand Prix,ANT,2,44,2,ANT,19.0,16.0,Mercedes,Finished,3.0,True
2025,Belgian Grand Prix,BEA,1,44,1,BEA,12.0,11.0,Haas F1 Team,Finished,1.0,True
2025,Belgian Grand Prix,BOR,1,44,1,BOR,10.0,9.0,Kick Sauber,Finished,1.0,True
2025,Belgian Grand Prix,COL,2,44,2,COL,15.0,19.0,Alpine,Finished,-4.0,False
2025,Belgian Grand Prix,GAS,1,44,1,GAS,13.0,10.0,Alpine,Finished,3.0,True
2025,Belgian Grand Prix,HAD,2,43,2,HAD,8.0,20.0,Racing Bulls,Lapped,-12.0,False
2025,Belgian Grand Prix,HAM,1,44,1,HAM,18.0,7.0,Ferrari,Finished,11.0,True
2025,Belgian Grand Prix,HUL,2,44,2,HUL,14.0,12.0,Kick Sauber,Finished,2.0,True
2025,Belgian Grand Prix,LAW,1,44,1,LAW,9.0,8.0,Racing Bulls,Finished,1.0,True
2025,Belgian Grand Prix,LEC,1,44,1,LEC,3.0,3.0,Ferrari,Finished,0.0,False
2025,Belgian Grand Prix,NOR,1,44,1,NOR,1.0,2.0,McLaren,Finished,-1.0,False
2025,Belgian Grand Prix,OCO,1,44,1,OCO,11.0,15.0,Haas F1 Team,Finished,-4.0,False
2025,Belgian Grand Prix,PIA,1,44,1,PIA,2.0,1.0,McLaren,Finished,1.0,True
2025,Belgian Grand Prix,RUS,1,44,1,RUS,6.0,5.0,Mercedes,Finished,1.0,True
2025,Belgian Grand Prix,SAI,2,44,2,SAI,17.0,18.0,Williams,Finished,-1.0,False
2025,Belgian Grand Prix,STR,1,44,1,STR,16.0,14.0,Aston Martin,Finished,2.0,True
2025,Belgian Grand Prix,TSU,1,44,1,TSU,7.0,13.0,Red Bull Racing,Finished,-6.0,False
2025,Belgian Grand Prix,VER,1,44,1,VER,4.0,4.0,Red Bull Racing,Finished,0.0,False
2025,British Grand Prix,ALB,2,52,2,ALB,13.0,8.0,Williams,Finished,5.0,True
2025,British Grand Prix,ALO,2,52,2,ALO,7.0,9.0,Aston Martin,Finished,-2.0,False
2025,British Grand Prix,ANT,4,23,4+,ANT,10.0,16.0,Mercedes,Retired,-6.0,False
2025,British Grand Prix,BEA,2,52,2,BEA,18.0,11.0,Haas F1 Team,Finished,7.0,True
2025,British Grand Prix,BOR,0,4,0,BOR,16.0,18.0,Kick Sauber,Retired,-2.0,False
2025,British Grand Prix,GAS,2,52,2,GAS,8.0,6.0,Alpine,Finished,2.0,True
2025,British Grand Prix,HAD,1,18,1,HAD,12.0,17.0,Racing Bulls,Retired,-5.0,False
2025,British Grand Prix,HAM,2,52,2,HAM,5.0,4.0,Ferrari,Finished,1.0,True
2025,British Grand Prix,HUL,2,52,2,HUL,19.0,3.0,Kick Sauber,Finished,16.0,True
2025,British Grand Prix,LAW,0,1,0,LAW,15.0,19.0,Racing Bulls,Retired,-4.0,False
2025,British Grand Prix,LEC,2,52,2,LEC,6.0,14.0,Ferrari,Finished,-8.0,False
2025,British Grand Prix,NOR,2,52,2,NOR,3.0,1.0,McLaren,Finished,2.0,True
2025,British Grand Prix,OCO,2,52,2,OCO,14.0,13.0,Haas F1 Team,Finished,1.0,True
2025,British Grand Prix,PIA,2,52,2,PIA,2.0,2.0,McLaren,Finished,0.0,False
2025,British Grand Prix,RUS,2,52,2,RUS,4.0,10.0,Mercedes,Finished,-6.0,False
2025,British Grand Prix,SAI,2,52,2,SAI,9.0,12.0,Williams,Finished,-3.0,False
2025,British Grand Prix,STR,3,52,3,STR,17.0,7.0,Aston Martin,Finished,10.0,True
2025,British Grand Prix,TSU,2,51,2,TSU,11.0,15.0,Red Bull Racing,Lapped,-4.0,False
2025,British Grand Prix,VER,2,52,2,VER,1.0,5.0,Red Bull Racing,Finished,-4.0,False
2025,Canadian Grand Prix,ALB,1,47,1,ALB,9.0,20.0,Williams,Retired,-11.0,False
2025,Canadian Grand Prix,ALO,6,70,4+,ALO,6.0,7.0,Aston Martin,Finished,-1.0,False
2025,Canadian Grand Prix,ANT,5,70,4+,ANT,4.0,3.0,Mercedes,Finished,1.0,True
2025,Canadian Grand Prix,BEA,4,69,4+,BEA,13.0,11.0,Haas F1 Team,Lapped,2.0,True
2025,Canadian Grand Prix,BOR,4,69,4+,BOR,15.0,14.0,Kick Sauber,Lapped,1.0,True
2025,Canadian Grand Prix,COL,4,69,4+,COL,10.0,13.0,Alpine,Lapped,-3.0,False
2025,Canadian Grand Prix,GAS,4,69,4+,GAS,20.0,15.0,Alpine,Lapped,5.0,True
2025,Canadian Grand Prix,HAD,4,69,4+,HAD,12.0,16.0,Racing Bulls,Lapped,-4.0,False
2025,Canadian Grand Prix,HAM,5,70,4+,HAM,5.0,6.0,Ferrari,Finished,-1.0,False
2025,Canadian Grand Prix,HUL,5,70,4+,HUL,11.0,8.0,Kick Sauber,Finished,3.0,True
2025,Canadian Grand Prix,LAW,2,54,2,LAW,19.0,19.0,Racing Bulls,Retired,0.0,False
2025,Canadian Grand Prix,LEC,5,70,4+,LEC,8.0,5.0,Ferrari,Finished,3.0,True
2025,Canadian Grand Prix,NOR,2,67,2,NOR,7.0,18.0,McLaren,Retired,-11.0,False
2025,Canadian Grand Prix,OCO,4,69,4+,OCO,14.0,9.0,Haas F1 Team,Lapped,5.0,True
2025,Canadian Grand Prix,PIA,5,70,4+,PIA,3.0,4.0,McLaren,Finished,-1.0,False
2025,Canadian Grand Prix,RUS,5,70,4+,RUS,1.0,1.0,Mercedes,Finished,0.0,False
2025,Canadian Grand Prix,SAI,4,69,4+,SAI,16.0,10.0,Williams,Lapped,6.0,True
2025,Canadian Grand Prix,STR,5,69,4+,STR,17.0,17.0,Aston Martin,Lapped,0.0,False
2025,Canadian Grand Prix,TSU,4,69,4+,TSU,18.0,12.0,Red Bull Racing,Lapped,6.0,True
2025,Canadian Grand Prix,VER,5,70,4+,VER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2025,Chinese Grand Prix,ALB,1,56,1,ALB,10.0,7.0,Williams,Finished,3.0,True
2025,Chinese Grand Prix,ALO,1,4,1,ALO,13.0,17.0,Aston Martin,Retired,-4.0,False
2025,Chinese Grand Prix,ANT,1,56,1,ANT,8.0,6.0,Mercedes,Finished,2.0,True
2025,Chinese Grand Prix,BEA,1,56,1,BEA,17.0,8.0,Haas F1 Team,Finished,9.0,True
2025,Chinese Grand Prix,BOR,2,55,2,BOR,19.0,14.0,Kick Sauber,Lapped,5.0,True
2025,Chinese Grand Prix,DOO,1,56,1,DOO,18.0,13.0,Alpine,Finished,5.0,True
2025,Chinese Grand Prix,GAS,1,56,1,GAS,16.0,20.0,Alpine,Disqualified,-4.0,False
2025,Chinese Grand Prix,HAD,2,56,2,HAD,7.0,11.0,Racing Bulls,Finished,-4.0,False
2025,Chinese Grand Prix,HAM,2,56,2,HAM,5.0,19.0,Ferrari,Disqualified,-14.0,False
2025,Chinese Grand Prix,HUL,1,55,1,HUL,12.0,15.0,Kick Sauber,Lapped,-3.0,False
2025,Chinese Grand Prix,LAW,2,56,2,LAW,20.0,12.0,Red Bull Racing,Finished,8.0,True
2025,Chinese Grand Prix,LEC,1,56,1,LEC,6.0,18.0,Ferrari,Disqualified,-12.0,False
2025,Chinese Grand Prix,NOR,1,56,1,NOR,3.0,2.0,McLaren,Finished,1.0,True
2025,Chinese Grand Prix,OCO,1,56,1,OCO,11.0,5.0,Haas F1 Team,Finished,6.0,True
2025,Chinese Grand Prix,PIA,1,56,1,PIA,1.0,1.0,McLaren,Finished,0.0,False
2025,Chinese Grand Prix,RUS,1,56,1,RUS,2.0,3.0,Mercedes,Finished,-1.0,False
2025,Chinese Grand Prix,SAI,1,56,1,SAI,15.0,10.0,Williams,Finished,5.0,True
2025,Chinese Grand Prix,STR,1,56,1,STR,14.0,9.0,Aston Martin,Finished,5.0,True
2025,Chinese Grand Prix,TSU,3,55,3,TSU,9.0,16.0,Racing Bulls,Lapped,-7.0,False
2025,Chinese Grand Prix,VER,1,56,1,VER,4.0,4.0,Red Bull Racing,Finished,0.0,False
2025,Dutch Grand Prix,ALB,2,72,2,ALB,15.0,5.0,Williams,Finished,10.0,True
2025,Dutch Grand Prix,ALO,2,72,2,ALO,10.0,8.0,Aston Martin,Finished,2.0,True
2025,Dutch Grand Prix,ANT,3,72,3,ANT,11.0,16.0,Mercedes,Finished,-5.0,False
2025,Dutch Grand Prix,BEA,1,72,1,BEA,20.0,6.0,Haas F1 Team,Finished,14.0,True
2025,Dutch Grand Prix,BOR,2,72,2,BOR,13.0,15.0,Kick Sauber,Finished,-2.0,False
2025,Dutch Grand Prix,COL,3,72,3,COL,16.0,11.0,Alpine,Finished,5.0,True
2025,Dutch Grand Prix,GAS,1,72,1,GAS,14.0,17.0,Alpine,Finished,-3.0,False
2025,Dutch Grand Prix,HAD,2,72,2,HAD,4.0,3.0,Racing Bulls,Finished,1.0,True
2025,Dutch Grand Prix,HAM,0,23,0,HAM,7.0,20.0,Ferrari,Retired,-13.0,False
2025,Dutch Grand Prix,HUL,2,72,2,HUL,17.0,14.0,Kick Sauber,Finished,3.0,True
2025,Dutch Grand Prix,LAW,3,72,3,LAW,8.0,12.0,Racing Bulls,Finished,-4.0,False
2025,Dutch Grand Prix,LEC,2,52,2,LEC,6.0,19.0,Ferrari,Retired,-13.0,False
2025,Dutch Grand Prix,NOR,2,65,2,NOR,2.0,18.0,McLaren,Retired,-16.0,False
2025,Dutch Grand Prix,OCO,1,72,1,OCO,18.0,10.0,Haas F1 Team,Finished,8.0,True
2025,Dutch Grand Prix,PIA,2,72,2,PIA,1.0,1.0,McLaren,Finished,0.0,False
2025,Dutch Grand Prix,RUS,2,72,2,RUS,5.0,4.0,Mercedes,Finished,1.0,True
2025,Dutch Grand Prix,SAI,4,72,4+,SAI,9.0,13.0,Williams,Finished,-4.0,False
2025,Dutch Grand Prix,STR,2,72,2,STR,19.0,7.0,Aston Martin,Finished,12.0,True
2025,Dutch Grand Prix,TSU,2,72,2,TSU,12.0,9.0,Red Bull Racing,Finished,3.0,True
2025,Dutch Grand Prix,VER,2,72,2,VER,3.0,2.0,Red Bull Racing,Finished,1.0,True
2025,Emilia Romagna Grand Prix,ALB,2,63,2,ALB,7.0,5.0,Williams,Finished,2.0,True
2025,Emilia Romagna Grand Prix,ALO,2,63,2,ALO,5.0,11.0,Aston Martin,Finished,-6.0,False
2025,Emilia Romagna Grand Prix,ANT,1,45,1,ANT,13.0,19.0,Mercedes,Retired,-6.0,False
2025,Emilia Romagna Grand Prix,BEA,2,63,2,BEA,19.0,17.0,Haas F1 Team,Finished,2.0,True
2025,Emilia Romagna Grand Prix,BOR,3,63,3,BOR,14.0,18.0,Kick Sauber,Finished,-4.0,False
2025,Emilia Romagna Grand Prix,COL,2,63,2,COL,16.0,16.0,Alpine,Finished,0.0,False
2025,Emilia Romagna Grand Prix,GAS,2,63,2,GAS,10.0,13.0,Alpine,Finished,-3.0,False
2025,Emilia Romagna Grand Prix,HAD,2,63,2,HAD,9.0,9.0,Racing Bulls,Finished,0.0,False
2025,Emilia Romagna Grand Prix,HAM,2,63,2,HAM,12.0,4.0,Ferrari,Finished,8.0,True
2025,Emilia Romagna Grand Prix,HUL,1,63,1,HUL,17.0,12.0,Kick Sauber,Finished,5.0,True
2025,Emilia Romagna Grand Prix,LAW,2,63,2,LAW,15.0,14.0,Racing Bulls,Finished,1.0,True
2025,Emilia Romagna Grand Prix,LEC,2,63,2,LEC,11.0,6.0,Ferrari,Finished,5.0,True
2025,Emilia Romagna Grand Prix,NOR,2,63,2,NOR,4.0,2.0,McLaren,Finished,2.0,True
2025,Emilia Romagna Grand Prix,OCO,1,28,1,OCO,18.0,20.0,Haas F1 Team,Retired,-2.0,False
2025,Emilia Romagna Grand Prix,PIA,2,63,2,PIA,1.0,3.0,McLaren,Finished,-2.0,False
2025,Emilia Romagna Grand Prix,RUS,2,63,2,RUS,3.0,7.0,Mercedes,Finished,-4.0,False
2025,Emilia Romagna Grand Prix,SAI,2,63,2,SAI,6.0,8.0,Williams,Finished,-2.0,False
2025,Emilia Romagna Grand Prix,STR,2,63,2,STR,8.0,15.0,Aston Martin,Finished,-7.0,False
2025,Emilia Romagna Grand Prix,TSU,1,63,1,TSU,20.0,10.0,Red Bull Racing,Finished,10.0,True
2025,Emilia Romagna Grand Prix,VER,2,63,2,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2025,Hungarian Grand Prix,ALB,2,69,2,ALB,19.0,15.0,Williams,Lapped,4.0,True
2025,Hungarian Grand Prix,ALO,1,70,1,ALO,5.0,5.0,Aston Martin,Finished,0.0,False
2025,Hungarian Grand Prix,ANT,1,69,1,ANT,15.0,10.0,Mercedes,Lapped,5.0,True
2025,Hungarian Grand Prix,BEA,2,48,2,BEA,11.0,20.0,Haas F1 Team,Retired,-9.0,False
2025,Hungarian Grand Prix,BOR,1,70,1,BOR,7.0,6.0,Kick Sauber,Finished,1.0,True
2025,Hungarian Grand Prix,COL,2,69,2,COL,14.0,18.0,Alpine,Lapped,-4.0,False
2025,Hungarian Grand Prix,GAS,1,69,1,GAS,16.0,19.0,Alpine,Lapped,-3.0,False
2025,Hungarian Grand Prix,HAD,1,69,1,HAD,10.0,11.0,Racing Bulls,Lapped,-1.0,False
2025,Hungarian Grand Prix,HAM,1,69,1,HAM,12.0,12.0,Ferrari,Lapped,0.0,False
2025,Hungarian Grand Prix,HUL,2,69,2,HUL,18.0,13.0,Kick Sauber,Lapped,5.0,True
2025,Hungarian Grand Prix,LAW,1,70,1,LAW,9.0,8.0,Racing Bulls,Finished,1.0,True
2025,Hungarian Grand Prix,LEC,2,70,2,LEC,1.0,4.0,Ferrari,Finished,-3.0,False
2025,Hungarian Grand Prix,NOR,1,70,1,NOR,3.0,1.0,McLaren,Finished,2.0,True
2025,Hungarian Grand Prix,OCO,1,69,1,OCO,17.0,16.0,Haas F1 Team,Lapped,1.0,True
2025,Hungarian Grand Prix,PIA,2,70,2,PIA,2.0,2.0,McLaren,Finished,0.0,False
2025,Hungarian Grand Prix,RUS,2,70,2,RUS,4.0,3.0,Mercedes,Finished,1.0,True
2025,Hungarian Grand Prix,SAI,2,69,2,SAI,13.0,14.0,Williams,Lapped,-1.0,False
2025,Hungarian Grand Prix,STR,1,70,1,STR,6.0,7.0,Aston Martin,Finished,-1.0,False
2025,Hungarian Grand Prix,TSU,2,69,2,TSU,20.0,17.0,Red Bull Racing,Lapped,3.0,True
2025,Hungarian Grand Prix,VER,2,70,2,VER,8.0,9.0,Red Bull Racing,Finished,-1.0,False
2025,Italian Grand Prix,ALB,1,53,1,ALB,14.0,7.0,Williams,Finished,7.0,True
2025,Italian Grand Prix,ALO,2,24,2,ALO,8.0,19.0,Aston Martin,Retired,-11.0,False
2025,Italian Grand Prix,ANT,1,53,1,ANT,6.0,9.0,Mercedes,Finished,-3.0,False
2025,Italian Grand Prix,BEA,1,53,1,BEA,11.0,12.0,Haas F1 Team,Finished,-1.0,False
2025,Italian Grand Prix,BOR,1,53,1,BOR,7.0,8.0,Kick Sauber,Finished,-1.0,False
2025,Italian Grand Prix,COL,1,52,1,COL,17.0,17.0,Alpine,Lapped,0.0,False
2025,Italian Grand Prix,GAS,1,52,1,GAS,20.0,16.0,Alpine,Lapped,4.0,True
2025,Italian Grand Prix,HAD,1,53,1,HAD,19.0,10.0,Racing Bulls,Finished,9.0,True
2025,Italian Grand Prix,HAM,1,53,1,HAM,10.0,6.0,Ferrari,Finished,4.0,True
2025,Italian Grand Prix,LAW,1,53,1,LAW,18.0,14.0,Racing Bulls,Finished,4.0,True
2025,Italian Grand Prix,LEC,1,53,1,LEC,4.0,4.0,Ferrari,Finished,0.0,False
2025,Italian Grand Prix,NOR,1,53,1,NOR,2.0,2.0,McLaren,Finished,0.0,False
2025,Italian Grand Prix,OCO,1,52,1,OCO,15.0,15.0,Haas F1 Team,Lapped,0.0,False
2025,Italian Grand Prix,PIA,1,53,1,PIA,3.0,3.0,McLaren,Finished,0.0,False
2025,Italian Grand Prix,RUS,1,53,1,RUS,5.0,5.0,Mercedes,Finished,0.0,False
2025,Italian Grand Prix,SAI,1,53,1,SAI,13.0,11.0,Williams,Finished,2.0,True
2025,Italian Grand Prix,STR,1,52,1,STR,16.0,18.0,Aston Martin,Lapped,-2.0,False
2025,Italian Grand Prix,TSU,1,53,1,TSU,9.0,13.0,Red Bull Racing,Finished,-4.0,False
2025,Italian Grand Prix,VER,1,53,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2025,Japanese Grand Prix,ALB,1,53,1,ALB,9.0,9.0,Williams,Finished,0.0,False
2025,Japanese Grand Prix,ALO,1,53,1,ALO,12.0,11.0,Aston Martin,Finished,1.0,True
2025,Japanese Grand Prix,ANT,1,53,1,ANT,6.0,6.0,Mercedes,Finished,0.0,False
2025,Japanese Grand Prix,BEA,1,53,1,BEA,10.0,10.0,Haas F1 Team,Finished,0.0,False
2025,Japanese Grand Prix,BOR,1,53,1,BOR,17.0,19.0,Kick Sauber,Finished,-2.0,False
2025,Japanese Grand Prix,DOO,1,53,1,DOO,19.0,15.0,Alpine,Finished,4.0,True
2025,Japanese Grand Prix,GAS,1,53,1,GAS,11.0,13.0,Alpine,Finished,-2.0,False
2025,Japanese Grand Prix,HAD,1,53,1,HAD,7.0,8.0,Racing Bulls,Finished,-1.0,False
2025,Japanese Grand Prix,HAM,1,53,1,HAM,8.0,7.0,Ferrari,Finished,1.0,True
2025,Japanese Grand Prix,HUL,1,53,1,HUL,16.0,16.0,Kick Sauber,Finished,0.0,False
2025,Japanese Grand Prix,LAW,1,53,1,LAW,13.0,17.0,Racing Bulls,Finished,-4.0,False
2025,Japanese Grand Prix,LEC,1,53,1,LEC,4.0,4.0,Ferrari,Finished,0.0,False
2025,Japanese Grand Prix,NOR,1,53,1,NOR,2.0,2.0,McLaren,Finished,0.0,False
2025,Japanese Grand Prix,OCO,1,53,1,OCO,18.0,18.0,Haas F1 Team,Finished,0.0,False
2025,Japanese Grand Prix,PIA,1,53,1,PIA,3.0,3.0,McLaren,Finished,0.0,False
2025,Japanese Grand Prix,RUS,1,53,1,RUS,5.0,5.0,Mercedes,Finished,0.0,False
2025,Japanese Grand Prix,SAI,1,53,1,SAI,15.0,14.0,Williams,Finished,1.0,True
2025,Japanese Grand Prix,STR,2,52,2,STR,20.0,20.0,Aston Martin,Lapped,0.0,False
2025,Japanese Grand Prix,TSU,1,53,1,TSU,14.0,12.0,Red Bull Racing,Finished,2.0,True
2025,Japanese Grand Prix,VER,1,53,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2025,Las Vegas Grand Prix,ALB,4,35,4+,ALB,16.0,16.0,Williams,Retired,0.0,False
2025,Las Vegas Grand Prix,ALO,1,50,1,ALO,7.0,11.0,Aston Martin,Finished,-4.0,False
2025,Las Vegas Grand Prix,ANT,1,50,1,ANT,17.0,3.0,Mercedes,Finished,14.0,True
2025,Las Vegas Grand Prix,BEA,1,50,1,BEA,14.0,10.0,Haas F1 Team,Finished,4.0,True
2025,Las Vegas Grand Prix,BOR,2,2,2,BOR,18.0,17.0,Kick Sauber,Retired,1.0,True
2025,Las Vegas Grand Prix,COL,1,49,1,COL,15.0,15.0,Alpine,Lapped,0.0,False
2025,Las Vegas Grand Prix,GAS,1,50,1,GAS,10.0,13.0,Alpine,Finished,-3.0,False
2025,Las Vegas Grand Prix,HAD,1,50,1,HAD,8.0,6.0,Racing Bulls,Finished,2.0,True
2025,Las Vegas Grand Prix,HAM,1,50,1,HAM,19.0,8.0,Ferrari,Finished,11.0,True
2025,Las Vegas Grand Prix,HUL,1,50,1,HUL,11.0,7.0,Kick Sauber,Finished,4.0,True
2025,Las Vegas Grand Prix,LAW,2,49,2,LAW,6.0,14.0,Racing Bulls,Lapped,-8.0,False
