RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket
2021,Abu Dhabi Grand Prix,NOR,2,58,2
2021,Abu Dhabi Grand Prix,OCO,1,58,1
2021,Abu Dhabi Grand Prix,PER,4,55,4+
2021,Abu Dhabi Grand Prix,RAI,2,25,2
2021,Abu Dhabi Grand Prix,RIC,2,57,2
2021,Abu Dhabi Grand Prix,RUS,1,26,1
2021,Abu Dhabi Grand Prix,SAI,1,58,1
2021,Abu Dhabi Grand Prix,STR,2,57,2
2021,Abu Dhabi Grand Prix,TSU,2,58,2
2021,Abu Dhabi Grand Prix,VER,3,58,3
2021,Abu Dhabi Grand Prix,VET,1,58,1
2021,Austrian Grand Prix,ALO,1,70,1
2021,Austrian Grand Prix,BOT,1,71,1
2021,Austrian Grand Prix,GAS,2,71,2
2021,Austrian Grand Prix,GIO,2,70,2
2021,Austrian Grand Prix,HAM,2,71,2
2021,Austrian Grand Prix,LAT,1,70,1
2021,Austrian Grand Prix,LEC,1,71,1
2021,Austrian Grand Prix,MAZ,2,69,2
2021,Austrian Grand Prix,MSC,1,69,1
2021,Austrian Grand Prix,NOR,1,71,1
2021,Austrian Grand Prix,OCO,0,1,0
2021,Austrian Grand Prix,PER,1,71,1
2021,Austrian Grand Prix,RAI,1,70,1
2021,Austrian Grand Prix,RIC,1,71,1
2021,Austrian Grand Prix,RUS,1,70,1
2021,Austrian Grand Prix,SAI,1,71,1
2021,Austrian Grand Prix,STR,2,70,2
2021,Austrian Grand Prix,TSU,2,70,2
2021,Austrian Grand Prix,VER,2,71,2
2021,Austrian Grand Prix,VET,3,70,3
2021,Azerbaijan Grand Prix,ALO,4,51,4+
2021,Azerbaijan Grand Prix,BOT,3,51,3
2021,Azerbaijan Grand Prix,GAS,3,51,3
2021,Azerbaijan Grand Prix,GIO,4,51,4+
2021,Azerbaijan Grand Prix,HAM,3,51,3
2021,Azerbaijan Grand Prix,LAT,2,51,2
2021,Azerbaijan Grand Prix,LEC,3,51,3
2021,Azerbaijan Grand Prix,MAZ,6,51,4+
2021,Azerbaijan Grand Prix,MSC,5,51,4+
2021,Azerbaijan Grand Prix,NOR,3,51,3
2021,Azerbaijan Grand Prix,OCO,1,3,1
2021,Azerbaijan Grand Prix,PER,3,51,3
2021,Azerbaijan Grand Prix,RAI,3,51,3
2021,Azerbaijan Grand Prix,RIC,3,51,3
2021,Azerbaijan Grand Prix,RUS,4,48,4+
2021,Azerbaijan Grand Prix,SAI,3,51,3
2021,Azerbaijan Grand Prix,STR,0,30,0
2021,Azerbaijan Grand Prix,TSU,3,51,3
2021,Azerbaijan Grand Prix,VER,1,46,1
2021,Azerbaijan Grand Prix,VET,3,51,3
2021,Bahrain Grand Prix,ALO,3,32,3
2021,Bahrain Grand Prix,BOT,3,56,3
2021,Bahrain Grand Prix,GAS,4,52,4+
2021,Bahrain Grand Prix,GIO,2,55,2
2021,Bahrain Grand Prix,HAM,2,56,2
2021,Bahrain Grand Prix,LAT,3,51,3
2021,Bahrain Grand Prix,LEC,2,56,2
2021,Bahrain Grand Prix,MAZ,0,1,0
2021,Bahrain Grand Prix,MSC,2,55,2
2021,Bahrain Grand Prix,NOR,2,56,2
2021,Bahrain Grand Prix,OCO,2,55,2
2021,Bahrain Grand Prix,PER,3,56,3
2021,Bahrain Grand Prix,RAI,2,56,2
2021,Bahrain Grand Prix,RIC,2,56,2
2021,Bahrain Grand Prix,RUS,2,55,2
2021,Bahrain Grand Prix,SAI,2,56,2
2021,Bahrain Grand Prix,STR,2,56,2
2021,Bahrain Grand Prix,TSU,2,56,2
2021,Bahrain Grand Prix,VER,2,56,2
2021,Bahrain Grand Prix,VET,1,55,1
2021,Belgian Grand Prix,ALO,1,3,1
2021,Belgian Grand Prix,BOT,1,3,1
2021,Belgian Grand Prix,GAS,1,3,1
2021,Belgian Grand Prix,GIO,1,3,1
2021,Belgian Grand Prix,HAM,1,3,1
2021,Belgian Grand Prix,LAT,1,3,1
2021,Belgian Grand Prix,LEC,1,3,1
2021,Belgian Grand Prix,MAZ,1,3,1
2021,Belgian Grand Prix,MSC,1,3,1
2021,Belgian Grand Prix,NOR,1,3,1
2021,Belgian Grand Prix,OCO,1,3,1
2021,Belgian Grand Prix,PER,1,3,1
2021,Belgian Grand Prix,RAI,1,3,1
2021,Belgian Grand Prix,RIC,1,3,1
2021,Belgian Grand Prix,RUS,1,3,1
2021,Belgian Grand Prix,SAI,1,3,1
2021,Belgian Grand Prix,STR,1,3,1
2021,Belgian Grand Prix,TSU,1,3,1
2021,Belgian Grand Prix,VER,1,3,1
2021,Belgian Grand Prix,VET,1,3,1
2021,British Grand Prix,ALO,2,52,2
2021,British Grand Prix,BOT,2,52,2
2021,British Grand Prix,GAS,3,52,3
2021,British Grand Prix,GIO,2,51,2
2021,British Grand Prix,HAM,2,52,2
2021,British Grand Prix,LAT,2,51,2
2021,British Grand Prix,LEC,2,52,2
2021,British Grand Prix,MAZ,2,51,2
2021,British Grand Prix,MSC,2,51,2
2021,British Grand Prix,NOR,2,52,2
2021,British Grand Prix,OCO,2,52,2
2021,British Grand Prix,PER,4,51,4+
2021,British Grand Prix,RAI,2,51,2
2021,British Grand Prix,RIC,2,52,2
2021,British Grand Prix,RUS,2,51,2
2021,British Grand Prix,SAI,2,52,2
2021,British Grand Prix,STR,2,52,2
2021,British Grand Prix,TSU,2,52,2
2021,British Grand Prix,VER,0,1,0
2021,British Grand Prix,VET,3,40,3
2021,Dutch Grand Prix,ALO,1,71,1
2021,Dutch Grand Prix,BOT,2,72,2
2021,Dutch Grand Prix,GAS,1,71,1
2021,Dutch Grand Prix,GIO,2,70,2
2021,Dutch Grand Prix,HAM,3,72,3
2021,Dutch Grand Prix,KUB,1,70,1
2021,Dutch Grand Prix,LAT,1,70,1
2021,Dutch Grand Prix,LEC,1,71,1
2021,Dutch Grand Prix,MAZ,2,41,2
2021,Dutch Grand Prix,MSC,2,69,2
2021,Dutch Grand Prix,NOR,1,71,1
2021,Dutch Grand Prix,OCO,1,71,1
2021,Dutch Grand Prix,PER,2,71,2
2021,Dutch Grand Prix,RIC,1,71,1
2021,Dutch Grand Prix,RUS,3,69,3
2021,Dutch Grand Prix,SAI,1,71,1
2021,Dutch Grand Prix,STR,1,70,1
2021,Dutch Grand Prix,TSU,2,48,2
2021,Dutch Grand Prix,VER,2,72,2
2021,Dutch Grand Prix,VET,2,70,2
2021,Emilia Romagna Grand Prix,ALO,3,63,3
2021,Emilia Romagna Grand Prix,BOT,1,31,1
2021,Emilia Romagna Grand Prix,GAS,4,63,4+
2021,Emilia Romagna Grand Prix,GIO,4,62,4+
2021,Emilia Romagna Grand Prix,HAM,4,63,4+
2021,Emilia Romagna Grand Prix,LAT,0,1,0
2021,Emilia Romagna Grand Prix,LEC,2,63,2
2021,Emilia Romagna Grand Prix,MAZ,4,61,4+
2021,Emilia Romagna Grand Prix,MSC,4,61,4+
2021,Emilia Romagna Grand Prix,NOR,2,63,2
2021,Emilia Romagna Grand Prix,OCO,5,63,4+
2021,Emilia Romagna Grand Prix,PER,2,63,2
2021,Emilia Romagna Grand Prix,RAI,3,63,3
2021,Emilia Romagna Grand Prix,RIC,2,63,2
2021,Emilia Romagna Grand Prix,RUS,1,31,1
2021,Emilia Romagna Grand Prix,SAI,2,63,2
2021,Emilia Romagna Grand Prix,STR,3,63,3
2021,Emilia Romagna Grand Prix,TSU,3,63,3
2021,Emilia Romagna Grand Prix,VER,2,63,2
2021,Emilia Romagna Grand Prix,VET,6,61,4+
2021,French Grand Prix,ALO,1,53,1
2021,French Grand Prix,BOT,1,53,1
2021,French Grand Prix,GAS,1,53,1
2021,French Grand Prix,GIO,1,52,1
2021,French Grand Prix,HAM,1,53,1
2021,French Grand Prix,LAT,1,52,1
2021,French Grand Prix,LEC,2,52,2
2021,French Grand Prix,MAZ,1,52,1
2021,French Grand Prix,MSC,1,52,1
2021,French Grand Prix,NOR,1,53,1
2021,French Grand Prix,OCO,1,52,1
2021,French Grand Prix,PER,1,53,1
2021,French Grand Prix,RAI,1,52,1
2021,French Grand Prix,RIC,1,53,1
2021,French Grand Prix,RUS,1,52,1
2021,French Grand Prix,SAI,1,53,1
2021,French Grand Prix,STR,1,53,1
2021,French Grand Prix,TSU,1,52,1
2021,French Grand Prix,VER,2,53,2
2021,French Grand Prix,VET,1,53,1
2021,Hungarian Grand Prix,ALO,3,70,3
2021,Hungarian Grand Prix,BOT,0,1,0
2021,Hungarian Grand Prix,GAS,4,70,4+
2021,Hungarian Grand Prix,GIO,5,69,4+
2021,Hungarian Grand Prix,HAM,4,70,4+
2021,Hungarian Grand Prix,LAT,3,70,3
2021,Hungarian Grand Prix,LEC,0,1,0
2021,Hungarian Grand Prix,MAZ,3,3,3
2021,Hungarian Grand Prix,MSC,3,69,3
2021,Hungarian Grand Prix,NOR,2,2,2
2021,Hungarian Grand Prix,OCO,3,70,3
2021,Hungarian Grand Prix,PER,0,1,0
2021,Hungarian Grand Prix,RAI,4,69,4+
2021,Hungarian Grand Prix,RIC,3,69,3
2021,Hungarian Grand Prix,RUS,3,70,3
2021,Hungarian Grand Prix,SAI,3,70,3
2021,Hungarian Grand Prix,STR,0,1,0
2021,Hungarian Grand Prix,TSU,3,70,3
2021,Hungarian Grand Prix,VER,5,70,4+
2021,Hungarian Grand Prix,VET,3,70,3
2021,Italian Grand Prix,ALO,1,53,1
2021,Italian Grand Prix,BOT,1,53,1
2021,Italian Grand Prix,GAS,1,3,1
2021,Italian Grand Prix,GIO,2,53,2
2021,Italian Grand Prix,HAM,1,25,1
2021,Italian Grand Prix,KUB,1,53,1
2021,Italian Grand Prix,LAT,1,53,1
2021,Italian Grand Prix,LEC,1,53,1
2021,Italian Grand Prix,MAZ,3,42,3
2021,Italian Grand Prix,MSC,1,53,1
2021,Italian Grand Prix,NOR,1,53,1
2021,Italian Grand Prix,OCO,1,53,1
2021,Italian Grand Prix,PER,1,53,1
2021,Italian Grand Prix,RIC,1,53,1
2021,Italian Grand Prix,RUS,1,53,1
2021,Italian Grand Prix,SAI,1,53,1
2021,Italian Grand Prix,STR,1,53,1
2021,Italian Grand Prix,VER,1,26,1
2021,Italian Grand Prix,VET,2,53,2
2021,Mexico City Grand Prix,ALO,1,70,1
2021,Mexico City Grand Prix,BOT,4,69,4+
2021,Mexico City Grand Prix,GAS,1,71,1
2021,Mexico City Grand Prix,GIO,1,70,1
2021,Mexico City Grand Prix,HAM,1,71,1
2021,Mexico City Grand Prix,LAT,2,69,2
2021,Mexico City Grand Prix,LEC,1,71,1
2021,Mexico City Grand Prix,MAZ,2,68,2
2021,Mexico City Grand Prix,MSC,0,1,0
2021,Mexico City Grand Prix,NOR,1,70,1
2021,Mexico City Grand Prix,OCO,1,70,1
2021,Mexico City Grand Prix,PER,1,71,1
2021,Mexico City Grand Prix,RAI,1,70,1
2021,Mexico City Grand Prix,RIC,2,70,2
2021,Mexico City Grand Prix,RUS,1,69,1
2021,Mexico City Grand Prix,SAI,1,70,1
2021,Mexico City Grand Prix,STR,2,69,2
2021,Mexico City Grand Prix,TSU,0,1,0
2021,Mexico City Grand Prix,VER,1,71,1
2021,Mexico City Grand Prix,VET,1,70,1
2021,Monaco Grand Prix,ALO,1,77,1
2021,Monaco Grand Prix,BOT,1,30,1
2021,Monaco Grand Prix,GAS,1,78,1
2021,Monaco Grand Prix,GIO,1,77,1
2021,Monaco Grand Prix,HAM,2,78,2
2021,Monaco Grand Prix,LAT,1,77,1
2021,Monaco Grand Prix,MAZ,1,75,1
2021,Monaco Grand Prix,MSC,1,75,1
2021,Monaco Grand Prix,NOR,1,78,1
2021,Monaco Grand Prix,OCO,1,77,1
2021,Monaco Grand Prix,PER,1,78,1
2021,Monaco Grand Prix,RAI,1,77,1
2021,Monaco Grand Prix,RIC,1,77,1
2021,Monaco Grand Prix,RUS,1,77,1
2021,Monaco Grand Prix,SAI,1,78,1
2021,Monaco Grand Prix,STR,1,77,1
2021,Monaco Grand Prix,TSU,1,77,1
2021,Monaco Grand Prix,VER,1,78,1
2021,Monaco Grand Prix,VET,1,78,1
2021,Portuguese Grand Prix,ALO,3,66,3
2021,Portuguese Grand Prix,BOT,4,66,4+
2021,Portuguese Grand Prix,GAS,3,66,3
2021,Portuguese Grand Prix,GIO,3,65,3
2021,Portuguese Grand Prix,HAM,3,66,3
2021,Portuguese Grand Prix,LAT,3,64,3
2021,Portuguese Grand Prix,LEC,3,66,3
2021,Portuguese Grand Prix,MAZ,4,64,4+
2021,Portuguese Grand Prix,MSC,3,64,3
2021,Portuguese Grand Prix,NOR,3,66,3
2021,Portuguese Grand Prix,OCO,3,66,3
2021,Portuguese Grand Prix,PER,3,66,3
2021,Portuguese Grand Prix,RAI,0,2,0
2021,Portuguese Grand Prix,RIC,3,66,3
2021,Portuguese Grand Prix,RUS,3,65,3
2021,Portuguese Grand Prix,SAI,3,66,3
2021,Portuguese Grand Prix,STR,3,65,3
2021,Portuguese Grand Prix,TSU,3,65,3
2021,Portuguese Grand Prix,VER,4,66,4+
2021,Portuguese Grand Prix,VET,3,65,3
2021,Qatar Grand Prix,ALO,1,57,1
2021,Qatar Grand Prix,BOT,2,49,2
2021,Qatar Grand Prix,GAS,2,56,2
2021,Qatar Grand Prix,GIO,2,56,2
2021,Qatar Grand Prix,HAM,2,57,2
2021,Qatar Grand Prix,LAT,1,51,1
2021,Qatar Grand Prix,LEC,1,57,1
2021,Qatar Grand Prix,MAZ,1,55,1
2021,Qatar Grand Prix,MSC,1,56,1
2021,Qatar Grand Prix,NOR,2,56,2
2021,Qatar Grand Prix,OCO,1,57,1
2021,Qatar Grand Prix,PER,2,57,2
2021,Qatar Grand Prix,RAI,2,56,2
2021,Qatar Grand Prix,RIC,1,56,1
2021,Qatar Grand Prix,RUS,2,55,2
2021,Qatar Grand Prix,SAI,1,57,1
2021,Qatar Grand Prix,STR,1,57,1
2021,Qatar Grand Prix,TSU,2,56,2
2021,Qatar Grand Prix,VER,3,57,3
2021,Qatar Grand Prix,VET,1,56,1
2021,Russian Grand Prix,ALO,2,53,2
2021,Russian Grand Prix,BOT,2,53,2
2021,Russian Grand Prix,GAS,2,52,2
2021,Russian Grand Prix,GIO,2,52,2
2021,Russian Grand Prix,HAM,2,53,2
2021,Russian Grand Prix,LAT,2,47,2
2021,Russian Grand Prix,LEC,2,52,2
2021,Russian Grand Prix,MAZ,2,51,2
2021,Russian Grand Prix,MSC,2,32,2
2021,Russian Grand Prix,NOR,2,53,2
2021,Russian Grand Prix,OCO,2,52,2
2021,Russian Grand Prix,PER,2,53,2
2021,Russian Grand Prix,RAI,2,53,2
2021,Russian Grand Prix,RIC,2,53,2
2021,Russian Grand Prix,RUS,2,53,2
2021,Russian Grand Prix,SAI,2,53,2
2021,Russian Grand Prix,STR,2,53,2
2021,Russian Grand Prix,TSU,3,52,3
2021,Russian Grand Prix,VER,2,53,2
2021,Russian Grand Prix,VET,2,52,2
2021,Saudi Arabian Grand Prix,ALO,4,49,4+
2021,Saudi Arabian Grand Prix,BOT,3,50,3
2021,Saudi Arabian Grand Prix,GAS,2,50,2
2021,Saudi Arabian Grand Prix,GIO,2,50,2
2021,Saudi Arabian Grand Prix,HAM,3,50,3
2021,Saudi Arabian Grand Prix,LAT,3,50,3
2021,Saudi Arabian Grand Prix,LEC,3,50,3
2021,Saudi Arabian Grand Prix,MAZ,1,15,1
2021,Saudi Arabian Grand Prix,MSC,0,9,0
2021,Saudi Arabian Grand Prix,NOR,3,50,3
2021,Saudi Arabian Grand Prix,OCO,2,50,2
2021,Saudi Arabian Grand Prix,PER,2,15,2
2021,Saudi Arabian Grand Prix,RAI,3,49,3
2021,Saudi Arabian Grand Prix,RIC,2,50,2
2021,Saudi Arabian Grand Prix,RUS,2,15,2
2021,Saudi Arabian Grand Prix,SAI,2,50,2
2021,Saudi Arabian Grand Prix,STR,3,50,3
2021,Saudi Arabian Grand Prix,TSU,3,49,3
2021,Saudi Arabian Grand Prix,VER,2,50,2
2021,Saudi Arabian Grand Prix,VET,3,44,3
2021,São Paulo Grand Prix,ALO,3,70,3
2021,São Paulo Grand Prix,BOT,4,71,4+
2021,São Paulo Grand Prix,GAS,4,70,4+
2021,São Paulo Grand Prix,GIO,4,70,4+
2021,São Paulo Grand Prix,HAM,4,71,4+
2021,São Paulo Grand Prix,LAT,4,70,4+
2021,São Paulo Grand Prix,LEC,4,71,4+
2021,São Paulo Grand Prix,MAZ,3,69,3
2021,São Paulo Grand Prix,MSC,5,69,4+
2021,São Paulo Grand Prix,NOR,5,70,4+
2021,São Paulo Grand Prix,OCO,3,70,3
2021,São Paulo Grand Prix,PER,5,71,4+
2021,São Paulo Grand Prix,RAI,4,70,4+
2021,São Paulo Grand Prix,RIC,4,49,4+
2021,São Paulo Grand Prix,RUS,4,70,4+
2021,São Paulo Grand Prix,SAI,4,71,4+
2021,São Paulo Grand Prix,STR,4,47,4+
2021,São Paulo Grand Prix,TSU,5,70,4+
2021,São Paulo Grand Prix,VER,4,71,4+
2021,São Paulo Grand Prix,VET,4,70,4+
2021,Spanish Grand Prix,ALO,2,65,2
2021,Spanish Grand Prix,BOT,2,66,2
2021,Spanish Grand Prix,GAS,2,65,2
2021,Spanish Grand Prix,GIO,2,65,2
2021,Spanish Grand Prix,HAM,2,66,2
2021,Spanish Grand Prix,LAT,3,65,3
2021,Spanish Grand Prix,LEC,2,66,2
2021,Spanish Grand Prix,MAZ,2,64,2
2021,Spanish Grand Prix,MSC,2,64,2
2021,Spanish Grand Prix,NOR,2,65,2
2021,Spanish Grand Prix,OCO,1,65,1
2021,Spanish Grand Prix,PER,2,66,2
2021,Spanish Grand Prix,RAI,1,65,1
2021,Spanish Grand Prix,RIC,2,66,2
2021,Spanish Grand Prix,RUS,2,65,2
2021,Spanish Grand Prix,SAI,2,66,2
2021,Spanish Grand Prix,STR,2,65,2
2021,Spanish Grand Prix,TSU,0,7,0
2021,Spanish Grand Prix,VER,2,66,2
2021,Spanish Grand Prix,VET,2,65,2
2021,Styrian Grand Prix,ALO,1,70,1
2021,Styrian Grand Prix,BOT,1,71,1
2021,Styrian Grand Prix,GAS,1,1,1
2021,Styrian Grand Prix,GIO,1,70,1
2021,Styrian Grand Prix,HAM,2,71,2
2021,Styrian Grand Prix,LAT,2,68,2
2021,Styrian Grand Prix,LEC,2,70,2
2021,Styrian Grand Prix,MAZ,1,68,1
2021,Styrian Grand Prix,MSC,1,69,1
2021,Styrian Grand Prix,NOR,1,70,1
2021,Styrian Grand Prix,OCO,1,70,1
2021,Styrian Grand Prix,PER,2,71,2
2021,Styrian Grand Prix,RAI,1,70,1
2021,Styrian Grand Prix,RIC,1,70,1
2021,Styrian Grand Prix,RUS,3,36,3
2021,Styrian Grand Prix,SAI,1,70,1
2021,Styrian Grand Prix,STR,1,70,1
2021,Styrian Grand Prix,TSU,1,70,1
2021,Styrian Grand Prix,VER,1,71,1
2021,Styrian Grand Prix,VET,1,70,1
2021,Turkish Grand Prix,ALO,1,57,1
2021,Turkish Grand Prix,BOT,1,58,1
2021,Turkish Grand Prix,GAS,1,58,1
2021,Turkish Grand Prix,GIO,1,57,1
2021,Turkish Grand Prix,HAM,1,58,1
2021,Turkish Grand Prix,LAT,1,57,1
2021,Turkish Grand Prix,LEC,1,58,1
2021,Turkish Grand Prix,MAZ,1,56,1
2021,Turkish Grand Prix,MSC,1,56,1
2021,Turkish Grand Prix,NOR,1,58,1
2021,Turkish Grand Prix,OCO,0,57,0
2021,Turkish Grand Prix,PER,1,58,1
2021,Turkish Grand Prix,RAI,1,57,1
2021,Turkish Grand Prix,RIC,1,57,1
2021,Turkish Grand Prix,RUS,1,57,1
2021,Turkish Grand Prix,SAI,1,58,1
2021,Turkish Grand Prix,STR,1,58,1
2021,Turkish Grand Prix,TSU,1,57,1
2021,Turkish Grand Prix,VER,1,58,1
2021,Turkish Grand Prix,VET,2,57,2
2021,United States Grand Prix,ALO,4,49,4+
2021,United States Grand Prix,BOT,2,56,2
2021,United States Grand Prix,GAS,2,14,2
2021,United States Grand Prix,GIO,2,55,2
2021,United States Grand Prix,HAM,2,56,2
2021,United States Grand Prix,LAT,2,55,2
2021,United States Grand Prix,LEC,2,56,2
2021,United States Grand Prix,MAZ,3,54,3
2021,United States Grand Prix,MSC,2,54,2
2021,United States Grand Prix,NOR,2,56,2
2021,United States Grand Prix,OCO,3,40,3
2021,United States Grand Prix,PER,2,56,2
2021,United States Grand Prix,RAI,2,55,2
2021,United States Grand Prix,RIC,2,56,2
2021,United States Grand Prix,RUS,2,55,2
2021,United States Grand Prix,SAI,2,56,2
2021,United States Grand Prix,STR,2,55,2
2021,United States Grand Prix,TSU,2,55,2
2021,United States Grand Prix,VER,2,56,2
2021,United States Grand Prix,VET,2,55,2
2022,Abu Dhabi Grand Prix,ALB,2,57,2
2022,Abu Dhabi Grand Prix,ALO,2,27,2
2022,Abu Dhabi Grand Prix,BOT,1,57,1
2022,Abu Dhabi Grand Prix,GAS,1,57,1
2022,Abu Dhabi Grand Prix,HAM,2,55,2
2022,Abu Dhabi Grand Prix,LAT,3,55,3
2022,Abu Dhabi Grand Prix,LEC,1,58,1
2022,Abu Dhabi Grand Prix,MAG,1,57,1
2022,Abu Dhabi Grand Prix,MSC,2,57,2
2022,Abu Dhabi Grand Prix,NOR,2,58,2
2022,Abu Dhabi Grand Prix,OCO,2,58,2
2022,Abu Dhabi Grand Prix,PER,2,58,2
2022,Abu Dhabi Grand Prix,RIC,1,58,1
2022,Abu Dhabi Grand Prix,RUS,2,58,2
2022,Abu Dhabi Grand Prix,SAI,2,58,2
2022,Abu Dhabi Grand Prix,STR,2,58,2
2022,Abu Dhabi Grand Prix,TSU,2,58,2
2022,Abu Dhabi Grand Prix,VER,1,58,1
2022,Abu Dhabi Grand Prix,VET,1,58,1
2022,Abu Dhabi Grand Prix,ZHO,2,57,2
2022,Australian Grand Prix,ALB,1,58,1
2022,Australian Grand Prix,ALO,2,57,2
2022,Australian Grand Prix,BOT,1,58,1
2022,Australian Grand Prix,GAS,1,58,1
2022,Australian Grand Prix,HAM,1,58,1
2022,Australian Grand Prix,LAT,2,57,2
2022,Australian Grand Prix,LEC,1,58,1
2022,Australian Grand Prix,MAG,1,57,1
2022,Australian Grand Prix,MSC,1,57,1
2022,Australian Grand Prix,NOR,1,58,1
2022,Australian Grand Prix,OCO,1,58,1
2022,Australian Grand Prix,PER,1,58,1
2022,Australian Grand Prix,RIC,1,58,1
2022,Australian Grand Prix,RUS,1,58,1
2022,Australian Grand Prix,SAI,0,2,0
2022,Australian Grand Prix,STR,3,58,3
2022,Australian Grand Prix,TSU,1,57,1
2022,Australian Grand Prix,VER,1,39,1
2022,Australian Grand Prix,VET,0,23,0
2022,Australian Grand Prix,ZHO,1,58,1
2022,Austrian Grand Prix,ALB,2,70,2
2022,Austrian Grand Prix,ALO,3,70,3
2022,Austrian Grand Prix,BOT,2,70,2
2022,Austrian Grand Prix,GAS,2,70,2
2022,Austrian Grand Prix,HAM,2,71,2
2022,Austrian Grand Prix,LAT,3,48,3
2022,Austrian Grand Prix,LEC,3,71,3
2022,Austrian Grand Prix,MAG,2,70,2
2022,Austrian Grand Prix,MSC,2,70,2
2022,Austrian Grand Prix,NOR,2,70,2
2022,Austrian Grand Prix,OCO,2,71,2
2022,Austrian Grand Prix,PER,2,24,2
2022,Austrian Grand Prix,RIC,2,70,2
2022,Austrian Grand Prix,RUS,2,71,2
2022,Austrian Grand Prix,SAI,2,57,2
2022,Austrian Grand Prix,STR,2,70,2
2022,Austrian Grand Prix,TSU,2,70,2
2022,Austrian Grand Prix,VER,3,71,3
2022,Austrian Grand Prix,VET,2,70,2
2022,Austrian Grand Prix,ZHO,2,70,2
2022,Azerbaijan Grand Prix,ALB,2,50,2
2022,Azerbaijan Grand Prix,ALO,1,51,1
2022,Azerbaijan Grand Prix,BOT,1,50,1
2022,Azerbaijan Grand Prix,GAS,1,51,1
2022,Azerbaijan Grand Prix,HAM,2,51,2
2022,Azerbaijan Grand Prix,LAT,2,50,2
2022,Azerbaijan Grand Prix,LEC,2,21,2
2022,Azerbaijan Grand Prix,MAG,1,32,1
2022,Azerbaijan Grand Prix,MSC,2,50,2
2022,Azerbaijan Grand Prix,NOR,1,51,1
2022,Azerbaijan Grand Prix,OCO,1,51,1
2022,Azerbaijan Grand Prix,PER,2,51,2
2022,Azerbaijan Grand Prix,RIC,1,51,1
2022,Azerbaijan Grand Prix,RUS,2,51,2
2022,Azerbaijan Grand Prix,SAI,0,9,0
2022,Azerbaijan Grand Prix,STR,2,46,2
2022,Azerbaijan Grand Prix,TSU,2,50,2
2022,Azerbaijan Grand Prix,VER,2,51,2
2022,Azerbaijan Grand Prix,VET,1,51,1
2022,Azerbaijan Grand Prix,ZHO,2,23,2
2022,Bahrain Grand Prix,ALB,3,57,3
2022,Bahrain Grand Prix,ALO,3,57,3
2022,Bahrain Grand Prix,BOT,3,57,3
2022,Bahrain Grand Prix,GAS,2,45,2
2022,Bahrain Grand Prix,HAM,3,57,3
2022,Bahrain Grand Prix,HUL,3,57,3
2022,Bahrain Grand Prix,LAT,3,57,3
2022,Bahrain Grand Prix,LEC,3,57,3
2022,Bahrain Grand Prix,MAG,3,57,3
2022,Bahrain Grand Prix,MSC,2,57,2
2022,Bahrain Grand Prix,NOR,3,57,3
2022,Bahrain Grand Prix,OCO,3,57,3
2022,Bahrain Grand Prix,PER,3,57,3
2022,Bahrain Grand Prix,RIC,3,57,3
2022,Bahrain Grand Prix,RUS,3,57,3
2022,Bahrain Grand Prix,SAI,3,57,3
2022,Bahrain Grand Prix,STR,3,57,3
2022,Bahrain Grand Prix,TSU,3,57,3
2022,Bahrain Grand Prix,VER,4,54,4+
2022,Bahrain Grand Prix,ZHO,3,57,3
2022,Belgian Grand Prix,ALB,2,44,2
2022,Belgian Grand Prix,ALO,2,44,2
2022,Belgian Grand Prix,BOT,0,2,0
2022,Belgian Grand Prix,GAS,2,44,2
2022,Belgian Grand Prix,HAM,0,1,0
2022,Belgian Grand Prix,LAT,3,43,3
2022,Belgian Grand Prix,LEC,3,44,3
2022,Belgian Grand Prix,MAG,2,43,2
2022,Belgian Grand Prix,MSC,2,43,2
2022,Belgian Grand Prix,NOR,2,44,2
2022,Belgian Grand Prix,OCO,2,44,2
2022,Belgian Grand Prix,PER,2,44,2
2022,Belgian Grand Prix,RIC,2,44,2
2022,Belgian Grand Prix,RUS,2,44,2
2022,Belgian Grand Prix,SAI,2,44,2
2022,Belgian Grand Prix,STR,2,44,2
2022,Belgian Grand Prix,TSU,2,44,2
2022,Belgian Grand Prix,VER,2,44,2
2022,Belgian Grand Prix,VET,2,44,2
2022,Belgian Grand Prix,ZHO,2,44,2
2022,British Grand Prix,ALB,0,1,0
2022,British Grand Prix,ALO,3,52,3
2022,British Grand Prix,BOT,2,20,2
2022,British Grand Prix,GAS,3,26,3
2022,British Grand Prix,HAM,3,52,3
2022,British Grand Prix,LAT,3,52,3
2022,British Grand Prix,LEC,2,52,2
2022,British Grand Prix,MAG,2,52,2
2022,British Grand Prix,MSC,3,52,3
2022,British Grand Prix,NOR,3,52,3
2022,British Grand Prix,OCO,2,38,2
2022,British Grand Prix,PER,3,52,3
2022,British Grand Prix,RIC,4,52,4+
2022,British Grand Prix,RUS,0,1,0
2022,British Grand Prix,SAI,3,52,3
2022,British Grand Prix,STR,3,52,3
2022,British Grand Prix,TSU,3,52,3
2022,British Grand Prix,VER,4,52,4+
2022,British Grand Prix,VET,3,52,3
2022,British Grand Prix,ZHO,0,1,0
2022,Canadian Grand Prix,ALB,2,70,2
2022,Canadian Grand Prix,ALO,2,70,2
2022,Canadian Grand Prix,BOT,1,70,1
2022,Canadian Grand Prix,GAS,2,70,2
