RaceYear,RaceName,Driver,PitInLap,pit_in_compound,pit_out_compound,position_before_pit,next_position,position_delta_after_pit,pit_lane_time_seconds,LapTimeSeconds,next_lap_time_seconds,tyre_life_at_pit
2019,German Grand Prix,MAG,8,WET,INTERMEDIATE,12.0,16.0,4.0,20.562999999999647,103.334,108.389,8.0
2019,German Grand Prix,MAG,21,INTERMEDIATE,SOFT,16.0,16.0,0.0,21.15900000000056,99.356,113.273,13.0
2019,German Grand Prix,MAG,29,SOFT,INTERMEDIATE,11.0,12.0,1.0,21.37800000000061,122.263,114.67,8.0
2019,German Grand Prix,MAG,42,INTERMEDIATE,INTERMEDIATE,11.0,12.0,1.0,20.3779999999997,121.998,112.486,13.0
2019,German Grand Prix,MAG,45,INTERMEDIATE,SOFT,14.0,15.0,1.0,20.235000000000582,121.437,102.47,3.0
2019,German Grand Prix,MAG,57,SOFT,SOFT,11.0,11.0,0.0,20.64800000000014,119.755,131.66,15.0
2019,German Grand Prix,NOR,6,WET,INTERMEDIATE,13.0,18.0,5.0,21.391999999999825,104.246,108.908,6.0
2019,German Grand Prix,NOR,25,INTERMEDIATE,,14.0,,,,99.025,,19.0
2019,German Grand Prix,RAI,3,WET,INTERMEDIATE,4.0,11.0,7.0,27.2529999999997,123.694,144.794,3.0
2019,German Grand Prix,RAI,26,INTERMEDIATE,MEDIUM,6.0,7.0,1.0,22.23700000000008,97.544,136.752,23.0
2019,German Grand Prix,RAI,28,MEDIUM,INTERMEDIATE,6.0,7.0,1.0,21.177999999999884,127.948,127.684,2.0
2019,German Grand Prix,RAI,47,INTERMEDIATE,SOFT,2.0,11.0,9.0,20.953999999999724,91.536,102.126,19.0
2019,German Grand Prix,RIC,3,WET,INTERMEDIATE,13.0,17.0,4.0,21.255999999999858,120.256,132.913,3.0
2019,German Grand Prix,RUS,7,WET,INTERMEDIATE,17.0,18.0,1.0,20.721000000000004,105.319,108.75,7.0
2019,German Grand Prix,RUS,24,INTERMEDIATE,INTERMEDIATE,17.0,17.0,0.0,19.251000000000204,100.667,109.007,17.0
2019,German Grand Prix,RUS,41,INTERMEDIATE,INTERMEDIATE,14.0,13.0,-1.0,19.346999999999753,121.647,106.583,17.0
2019,German Grand Prix,RUS,47,INTERMEDIATE,SOFT,9.0,14.0,5.0,21.65099999999984,96.238,103.736,6.0
2019,German Grand Prix,RUS,57,SOFT,SOFT,13.0,13.0,0.0,23.417999999999665,123.258,103.798,10.0
2019,German Grand Prix,SAI,3,WET,INTERMEDIATE,10.0,13.0,3.0,23.342999999999847,119.561,134.131,3.0
2019,German Grand Prix,SAI,27,INTERMEDIATE,INTERMEDIATE,9.0,8.0,-1.0,19.983000000000175,116.592,119.192,24.0
2019,German Grand Prix,SAI,46,INTERMEDIATE,SOFT,6.0,10.0,4.0,20.688999999999396,91.802,100.413,19.0
2019,German Grand Prix,STR,7,WET,INTERMEDIATE,13.0,17.0,4.0,22.721000000000004,103.741,111.502,7.0
2019,German Grand Prix,STR,25,INTERMEDIATE,MEDIUM,15.0,15.0,0.0,21.26599999999962,97.493,,18.0
2019,German Grand Prix,STR,28,MEDIUM,INTERMEDIATE,16.0,16.0,0.0,21.985999999999876,143.968,118.676,3.0
2019,German Grand Prix,STR,41,INTERMEDIATE,INTERMEDIATE,13.0,14.0,1.0,20.470000000000255,123.794,108.841,13.0
2019,German Grand Prix,STR,44,INTERMEDIATE,SOFT,14.0,15.0,1.0,20.139999999999418,108.685,114.972,3.0
2019,German Grand Prix,VER,3,WET,INTERMEDIATE,3.0,4.0,1.0,22.35900000000038,123.343,142.095,3.0
2019,German Grand Prix,VER,25,INTERMEDIATE,MEDIUM,3.0,4.0,1.0,19.653000000000247,96.187,114.632,22.0
2019,German Grand Prix,VER,29,MEDIUM,INTERMEDIATE,3.0,1.0,-2.0,21.52099999999973,125.52,131.942,6.0
2019,German Grand Prix,VER,41,INTERMEDIATE,INTERMEDIATE,1.0,1.0,0.0,19.298999999999978,103.455,137.795,12.0
2019,German Grand Prix,VER,46,INTERMEDIATE,SOFT,1.0,5.0,4.0,19.033000000000357,86.24,99.704,5.0
2019,German Grand Prix,VET,2,WET,INTERMEDIATE,12.0,18.0,6.0,20.083000000000084,107.381,131.854,2.0
2019,German Grand Prix,VET,23,INTERMEDIATE,SOFT,8.0,11.0,3.0,20.747999999999593,98.863,113.154,21.0
2019,German Grand Prix,VET,28,SOFT,INTERMEDIATE,7.0,8.0,1.0,22.015000000000327,122.599,128.131,5.0
2019,German Grand Prix,VET,41,INTERMEDIATE,INTERMEDIATE,7.0,10.0,3.0,21.235999999999876,114.838,131.163,13.0
2019,German Grand Prix,VET,47,INTERMEDIATE,SOFT,3.0,9.0,6.0,19.579999999999927,91.812,98.078,6.0
2019,Hungarian Grand Prix,ALB,28,MEDIUM,HARD,10.0,15.0,5.0,23.644000000000233,85.322,102.284,28.0
2019,Hungarian Grand Prix,BOT,5,MEDIUM,HARD,6.0,20.0,14.0,33.47499999999991,86.664,112.034,8.0
2019,Hungarian Grand Prix,BOT,46,HARD,MEDIUM,9.0,12.0,3.0,21.71900000000005,83.828,99.946,41.0
2019,Hungarian Grand Prix,GAS,28,MEDIUM,HARD,8.0,8.0,0.0,22.047999999999774,85.8,99.258,31.0
2019,Hungarian Grand Prix,GIO,15,MEDIUM,HARD,19.0,20.0,1.0,23.187999999999647,88.085,102.653,15.0
2019,Hungarian Grand Prix,GRO,19,SOFT,HARD,10.0,16.0,6.0,21.840000000000146,86.535,105.595,22.0
2019,Hungarian Grand Prix,GRO,49,HARD,,16.0,,,,99.624,,30.0
2019,Hungarian Grand Prix,HAM,31,MEDIUM,HARD,1.0,2.0,1.0,23.06800000000021,85.483,99.77,34.0
2019,Hungarian Grand Prix,HAM,48,HARD,HARD,2.0,2.0,0.0,19.767000000000735,82.452,96.122,17.0
2019,Hungarian Grand Prix,HUL,36,MEDIUM,SOFT,10.0,15.0,5.0,21.764999999999418,85.938,100.612,36.0
2019,Hungarian Grand Prix,KUB,18,MEDIUM,HARD,17.0,20.0,3.0,21.753999999999905,87.711,104.595,18.0
2019,Hungarian Grand Prix,KVY,21,MEDIUM,HARD,11.0,16.0,5.0,24.41000000000031,85.357,102.817,21.0
2019,Hungarian Grand Prix,LEC,27,MEDIUM,HARD,4.0,4.0,0.0,21.564000000000306,85.952,100.709,30.0
2019,Hungarian Grand Prix,MAG,38,MEDIUM,SOFT,10.0,15.0,5.0,21.613999999999578,86.189,99.696,38.0
2019,Hungarian Grand Prix,NOR,28,SOFT,HARD,7.0,11.0,4.0,26.064000000000306,86.203,106.313,31.0
2019,Hungarian Grand Prix,PER,18,MEDIUM,HARD,12.0,16.0,4.0,21.735000000000127,86.394,99.896,18.0
2019,Hungarian Grand Prix,RAI,29,SOFT,MEDIUM,6.0,8.0,2.0,22.162000000000262,85.083,101.126,32.0
2019,Hungarian Grand Prix,RIC,46,HARD,SOFT,12.0,15.0,3.0,22.552999999999884,85.885,100.282,46.0
2019,Hungarian Grand Prix,RUS,16,MEDIUM,HARD,17.0,18.0,1.0,21.34400000000005,87.336,100.516,16.0
2019,Hungarian Grand Prix,SAI,29,SOFT,HARD,5.0,5.0,0.0,21.8779999999997,86.033,100.368,32.0
2019,Hungarian Grand Prix,STR,16,MEDIUM,HARD,18.0,19.0,1.0,22.06100000000015,87.668,101.045,16.0
2019,Hungarian Grand Prix,STR,50,HARD,SOFT,18.0,19.0,1.0,21.56500000000051,86.29,99.898,34.0
2019,Hungarian Grand Prix,VER,25,MEDIUM,HARD,2.0,2.0,0.0,21.735999999999876,84.195,99.785,28.0
2019,Hungarian Grand Prix,VER,67,HARD,SOFT,2.0,2.0,0.0,20.93199999999979,85.724,99.646,42.0
2019,Hungarian Grand Prix,VET,39,MEDIUM,SOFT,3.0,4.0,1.0,24.80199999999968,86.496,101.735,42.0
2019,Italian Grand Prix,ALB,26,SOFT,MEDIUM,7.0,12.0,5.0,29.811999999999898,90.275,110.751,29.0
2019,Italian Grand Prix,BOT,27,SOFT,MEDIUM,1.0,4.0,3.0,23.78899999999976,89.671,103.415,30.0
2019,Italian Grand Prix,GAS,28,MEDIUM,SOFT,8.0,12.0,4.0,22.774999999999636,102.204,105.04,28.0
2019,Italian Grand Prix,GIO,21,SOFT,MEDIUM,9.0,13.0,4.0,25.692999999999756,90.616,107.197,21.0
2019,Italian Grand Prix,GRO,7,SOFT,MEDIUM,19.0,20.0,1.0,26.458000000000084,100.634,109.76,7.0
2019,Italian Grand Prix,GRO,29,MEDIUM,SOFT,18.0,18.0,0.0,25.116000000000895,95.178,117.856,22.0
2019,Italian Grand Prix,HAM,19,SOFT,MEDIUM,3.0,5.0,2.0,23.960999999999785,89.456,103.243,22.0
2019,Italian Grand Prix,HAM,49,MEDIUM,SOFT,3.0,3.0,0.0,23.742999999999483,88.687,104.537,30.0
2019,Italian Grand Prix,HUL,29,SOFT,MEDIUM,5.0,5.0,0.0,24.28899999999976,103.757,120.021,32.0
2019,Italian Grand Prix,KUB,29,MEDIUM,SOFT,17.0,16.0,-1.0,31.606000000000677,92.89,128.219,29.0
2019,Italian Grand Prix,KUB,44,SOFT,MEDIUM,17.0,17.0,0.0,23.821000000000822,99.222,105.306,15.0
2019,Italian Grand Prix,KVY,28,MEDIUM,SOFT,6.0,6.0,0.0,24.835000000000036,98.338,106.391,28.0
2019,Italian Grand Prix,LEC,20,SOFT,HARD,2.0,4.0,2.0,23.867999999999938,88.847,104.216,23.0
2019,Italian Grand Prix,MAG,20,SOFT,MEDIUM,13.0,16.0,3.0,24.38299999999981,91.215,105.229,20.0
2019,Italian Grand Prix,MAG,34,MEDIUM,SOFT,12.0,15.0,3.0,24.679000000000087,94.772,105.637,14.0
2019,Italian Grand Prix,MAG,43,SOFT,,14.0,,,,92.919,,12.0
2019,Italian Grand Prix,NOR,23,MEDIUM,HARD,12.0,14.0,2.0,24.11700000000019,90.637,105.832,23.0
2019,Italian Grand Prix,PER,28,MEDIUM,SOFT,7.0,10.0,3.0,25.350000000000364,101.911,105.59,28.0
2019,Italian Grand Prix,RAI,19,MEDIUM,MEDIUM,15.0,18.0,3.0,32.24499999999989,91.093,114.85,19.0
2019,Italian Grand Prix,RAI,26,MEDIUM,SOFT,19.0,20.0,1.0,24.61700000000019,90.552,114.053,26.0
2019,Italian Grand Prix,RIC,30,SOFT,MEDIUM,4.0,4.0,0.0,24.30500000000029,90.457,116.981,33.0
2019,Italian Grand Prix,RUS,23,MEDIUM,HARD,15.0,16.0,1.0,23.85199999999986,90.435,105.502,23.0
2019,Italian Grand Prix,SAI,27,SOFT,,6.0,,,,90.422,,30.0
2019,Italian Grand Prix,STR,15,SOFT,SOFT,14.0,17.0,3.0,18.766999999999825,91.28,101.299,18.0
2019,Italian Grand Prix,STR,22,SOFT,MEDIUM,16.0,17.0,1.0,24.414000000000215,90.487,105.004,25.0
2019,Italian Grand Prix,VER,1,MEDIUM,SOFT,20.0,20.0,0.0,30.777999999999793,101.132,111.395,1.0
2019,Italian Grand Prix,VER,27,SOFT,MEDIUM,10.0,13.0,3.0,24.44500000000062,89.988,121.95,26.0
2019,Italian Grand Prix,VET,6,SOFT,HARD,19.0,20.0,1.0,32.05799999999999,111.038,114.863,10.0
2019,Italian Grand Prix,VET,12,HARD,HARD,19.0,20.0,1.0,32.07400000000007,89.446,112.766,6.0
2019,Italian Grand Prix,VET,41,HARD,MEDIUM,14.0,15.0,1.0,24.38299999999981,89.492,104.643,35.0
2019,Japanese Grand Prix,ALB,15,SOFT,MEDIUM,5.0,10.0,5.0,23.43100000000004,98.401,113.192,18.0
2019,Japanese Grand Prix,ALB,34,MEDIUM,SOFT,4.0,4.0,0.0,23.329999999999927,96.582,113.575,19.0
2019,Japanese Grand Prix,BOT,17,SOFT,MEDIUM,1.0,2.0,1.0,23.10199999999986,96.449,111.522,20.0
2019,Japanese Grand Prix,BOT,36,MEDIUM,SOFT,1.0,2.0,1.0,23.152999999999338,95.853,112.033,19.0
2019,Japanese Grand Prix,GAS,18,SOFT,MEDIUM,6.0,12.0,6.0,23.337999999999738,99.231,115.704,21.0
2019,Japanese Grand Prix,GIO,18,MEDIUM,HARD,13.0,16.0,3.0,23.376999999999953,100.74,117.415,18.0
2019,Japanese Grand Prix,GIO,49,HARD,SOFT,16.0,16.0,0.0,23.769000000000233,99.419,114.24,31.0
2019,Japanese Grand Prix,GRO,16,SOFT,HARD,16.0,17.0,1.0,23.563000000000102,101.398,114.853,19.0
2019,Japanese Grand Prix,HAM,21,SOFT,MEDIUM,2.0,3.0,1.0,23.963000000000193,98.272,113.893,24.0
2019,Japanese Grand Prix,HAM,42,MEDIUM,SOFT,1.0,3.0,2.0,23.59599999999955,95.867,112.303,21.0
2019,Japanese Grand Prix,HUL,19,SOFT,MEDIUM,6.0,12.0,6.0,23.802999999999884,98.582,116.138,19.0
2019,Japanese Grand Prix,KUB,22,MEDIUM,HARD,19.0,19.0,0.0,26.0649999999996,102.435,123.231,22.0
2019,Japanese Grand Prix,KUB,33,HARD,MEDIUM,19.0,19.0,0.0,22.90100000000075,103.586,117.831,11.0
2019,Japanese Grand Prix,KVY,27,SOFT,MEDIUM,12.0,17.0,5.0,23.333999999999833,102.118,115.952,27.0
2019,Japanese Grand Prix,LEC,3,SOFT,MEDIUM,4.0,20.0,16.0,30.48799999999983,96.624,121.142,6.0
2019,Japanese Grand Prix,LEC,25,MEDIUM,SOFT,7.0,12.0,5.0,23.552999999999884,99.203,113.364,22.0
2019,Japanese Grand Prix,LEC,46,SOFT,SOFT,6.0,6.0,0.0,23.404999999999745,96.816,115.048,21.0
2019,Japanese Grand Prix,MAG,17,MEDIUM,HARD,15.0,18.0,3.0,23.828999999999724,100.843,116.677,17.0
2019,Japanese Grand Prix,MAG,47,HARD,SOFT,17.0,17.0,0.0,23.951000000000022,98.974,117.551,30.0
2019,Japanese Grand Prix,NOR,4,SOFT,MEDIUM,8.0,20.0,12.0,25.442000000000007,99.822,116.571,7.0
2019,Japanese Grand Prix,NOR,25,MEDIUM,HARD,13.0,17.0,4.0,23.167999999999665,101.533,118.225,21.0
2019,Japanese Grand Prix,PER,19,SOFT,MEDIUM,8.0,13.0,5.0,22.927000000000135,99.894,114.627,19.0
2019,Japanese Grand Prix,PER,41,MEDIUM,SOFT,11.0,11.0,0.0,23.141999999999825,98.643,112.784,22.0
2019,Japanese Grand Prix,RAI,15,MEDIUM,HARD,17.0,18.0,1.0,24.353000000000065,100.313,117.01,15.0
2019,Japanese Grand Prix,RAI,36,HARD,SOFT,16.0,17.0,1.0,23.30500000000029,99.631,113.786,21.0
2019,Japanese Grand Prix,RIC,29,MEDIUM,SOFT,6.0,11.0,5.0,22.375999999999294,100.221,114.884,29.0
2019,Japanese Grand Prix,RUS,25,MEDIUM,HARD,18.0,18.0,0.0,23.71400000000085,100.548,117.869,25.0
2019,Japanese Grand Prix,SAI,26,SOFT,MEDIUM,5.0,6.0,1.0,26.48400000000038,100.522,114.282,29.0
2019,Japanese Grand Prix,STR,18,SOFT,MEDIUM,8.0,13.0,5.0,23.121999999999844,99.403,115.171,18.0
2019,Japanese Grand Prix,VER,14,SOFT,,18.0,,,,99.949,,17.0
2019,Japanese Grand Prix,VET,16,SOFT,SOFT,3.0,4.0,1.0,23.289000000000215,98.208,113.529,19.0
2019,Japanese Grand Prix,VET,31,SOFT,MEDIUM,3.0,3.0,0.0,22.873000000000502,97.594,112.791,15.0
2019,Mexican Grand Prix,ALB,14,MEDIUM,MEDIUM,4.0,5.0,1.0,22.398999999999887,84.888,103.709,17.0
2019,Mexican Grand Prix,ALB,44,MEDIUM,HARD,3.0,5.0,2.0,22.15400000000045,83.717,99.678,30.0
2019,Mexican Grand Prix,BOT,36,MEDIUM,HARD,3.0,5.0,2.0,21.35699999999997,86.341,99.51,39.0
2019,Mexican Grand Prix,GAS,9,SOFT,HARD,13.0,19.0,6.0,22.588999999999942,86.599,101.098,12.0
2019,Mexican Grand Prix,GAS,49,HARD,MEDIUM,12.0,13.0,1.0,22.83299999999963,84.263,99.718,40.0
2019,Mexican Grand Prix,GIO,21,MEDIUM,HARD,8.0,18.0,10.0,43.034000000000106,85.767,124.178,21.0
2019,Mexican Grand Prix,GRO,37,MEDIUM,HARD,17.0,19.0,2.0,23.904999999999745,87.602,103.477,37.0
2019,Mexican Grand Prix,HAM,23,MEDIUM,HARD,2.0,4.0,2.0,22.480999999999767,84.334,98.903,26.0
2019,Mexican Grand Prix,HUL,18,MEDIUM,HARD,8.0,13.0,5.0,22.49499999999989,85.709,101.285,18.0
2019,Mexican Grand Prix,KUB,21,MEDIUM,HARD,19.0,19.0,0.0,24.848999999999705,87.295,104.26,21.0
2019,Mexican Grand Prix,KUB,60,HARD,MEDIUM,17.0,18.0,1.0,22.269999999999527,86.156,101.13,39.0
2019,Mexican Grand Prix,KVY,10,SOFT,HARD,11.0,18.0,7.0,22.71900000000005,87.899,102.242,13.0
2019,Mexican Grand Prix,KVY,44,HARD,MEDIUM,9.0,12.0,3.0,21.36699999999928,84.795,98.657,34.0
2019,Mexican Grand Prix,LEC,15,MEDIUM,MEDIUM,2.0,4.0,2.0,21.411000000000058,84.121,99.492,18.0
2019,Mexican Grand Prix,LEC,43,MEDIUM,HARD,1.0,5.0,4.0,25.46100000000024,83.922,102.587,28.0
2019,Mexican Grand Prix,MAG,28,MEDIUM,HARD,15.0,17.0,2.0,23.059000000000196,86.623,102.017,28.0
2019,Mexican Grand Prix,NOR,12,SOFT,HARD,9.0,20.0,11.0,,86.894,,15.0
2019,Mexican Grand Prix,NOR,48,HARD,,20.0,,,,89.089,,36.0
2019,Mexican Grand Prix,PER,20,MEDIUM,HARD,7.0,10.0,3.0,22.610999999999876,85.377,100.912,20.0
2019,Mexican Grand Prix,RAI,15,MEDIUM,HARD,12.0,19.0,7.0,22.7470000000003,86.595,102.035,15.0
2019,Mexican Grand Prix,RAI,52,HARD,MEDIUM,13.0,15.0,2.0,22.95300000000043,84.49,100.733,37.0
2019,Mexican Grand Prix,RAI,58,MEDIUM,,15.0,,,,86.612,,6.0
2019,Mexican Grand Prix,RIC,50,HARD,MEDIUM,6.0,8.0,2.0,22.083999999999833,84.808,100.436,50.0
2019,Mexican Grand Prix,RUS,22,MEDIUM,HARD,17.0,19.0,2.0,21.996000000000095,87.063,104.636,22.0
2019,Mexican Grand Prix,SAI,15,SOFT,HARD,8.0,13.0,5.0,22.076000000000022,88.492,103.871,18.0
2019,Mexican Grand Prix,SAI,35,HARD,MEDIUM,14.0,14.0,0.0,22.00999999999931,90.541,100.003,20.0
2019,Mexican Grand Prix,STR,37,MEDIUM,HARD,7.0,11.0,4.0,22.792999999999665,85.458,100.496,37.0
2019,Mexican Grand Prix,VER,5,MEDIUM,HARD,20.0,20.0,0.0,24.527999999999793,110.984,102.317,8.0
2019,Mexican Grand Prix,VET,37,MEDIUM,HARD,1.0,4.0,3.0,21.788000000000466,84.894,99.411,40.0
2019,Monaco Grand Prix,ALB,40,SOFT,MEDIUM,9.0,9.0,0.0,25.085000000000036,96.341,78.355,45.0
2019,Monaco Grand Prix,BOT,11,SOFT,MEDIUM,3.0,4.0,1.0,25.057999999999993,117.137,126.558,16.0
2019,Monaco Grand Prix,BOT,12,MEDIUM,HARD,4.0,4.0,0.0,24.860999999999876,126.558,100.747,1.0
2019,Monaco Grand Prix,GAS,27,SOFT,MEDIUM,9.0,9.0,0.0,24.157999999999447,94.305,82.484,31.0
2019,Monaco Grand Prix,GAS,62,MEDIUM,SOFT,5.0,5.0,0.0,23.86500000000069,93.363,81.704,35.0
2019,Monaco Grand Prix,GIO,44,SOFT,MEDIUM,19.0,19.0,0.0,35.49499999999989,108.861,80.975,44.0
2019,Monaco Grand Prix,GRO,50,SOFT,MEDIUM,9.0,9.0,0.0,24.23399999999947,95.08,80.621,50.0
2019,Monaco Grand Prix,HAM,11,SOFT,MEDIUM,1.0,1.0,0.0,24.266999999999825,109.838,119.343,16.0
2019,Monaco Grand Prix,HUL,9,MEDIUM,HARD,19.0,18.0,-1.0,25.534000000000106,107.635,96.009,9.0
2019,Monaco Grand Prix,KUB,21,MEDIUM,HARD,19.0,19.0,0.0,23.89300000000003,97.659,82.977,21.0
2019,Monaco Grand Prix,KVY,32,SOFT,MEDIUM,7.0,9.0,2.0,24.001999999999498,93.115,81.712,37.0
2019,Monaco Grand Prix,LEC,9,MEDIUM,HARD,20.0,20.0,0.0,25.95400000000018,117.179,105.588,9.0
2019,Monaco Grand Prix,LEC,16,HARD,SOFT,20.0,20.0,0.0,25.687000000000353,103.124,,7.0
2019,Monaco Grand Prix,LEC,17,SOFT,,20.0,,,,,,1.0
2019,Monaco Grand Prix,MAG,11,SOFT,MEDIUM,14.0,14.0,0.0,25.409000000000106,125.58,100.944,16.0
2019,Monaco Grand Prix,NOR,47,MEDIUM,SOFT,10.0,11.0,1.0,25.079000000000633,96.145,79.989,47.0
2019,Monaco Grand Prix,PER,11,MEDIUM,HARD,17.0,17.0,0.0,27.216999999999643,123.212,93.154,11.0
2019,Monaco Grand Prix,RAI,46,SOFT,MEDIUM,17.0,17.0,0.0,26.157000000000153,100.956,85.226,46.0
2019,Monaco Grand Prix,RIC,11,SOFT,MEDIUM,12.0,13.0,1.0,24.251999999999953,125.595,101.71,16.0
2019,Monaco Grand Prix,RUS,10,MEDIUM,HARD,19.0,19.0,0.0,26.048999999999978,110.285,105.404,10.0
2019,Monaco Grand Prix,SAI,30,SOFT,MEDIUM,8.0,9.0,1.0,23.792999999999665,94.373,79.957,35.0
2019,Monaco Grand Prix,STR,39,MEDIUM,MEDIUM,18.0,18.0,0.0,24.61200000000008,96.398,80.583,39.0
2019,Monaco Grand Prix,VER,11,SOFT,HARD,2.0,2.0,0.0,24.010999999999967,115.101,112.233,14.0
2019,Monaco Grand Prix,VET,11,SOFT,HARD,4.0,3.0,-1.0,24.429000000000087,114.374,112.768,14.0
2019,Russian Grand Prix,ALB,29,MEDIUM,SOFT,5.0,10.0,5.0,29.918000000000575,130.932,,29.0
2019,Russian Grand Prix,BOT,28,MEDIUM,SOFT,2.0,3.0,1.0,29.23999999999978,128.041,137.592,31.0
2019,Russian Grand Prix,GAS,26,MEDIUM,SOFT,14.0,16.0,2.0,29.747999999999593,106.921,141.981,26.0
2019,Russian Grand Prix,GIO,2,SOFT,HARD,13.0,18.0,5.0,38.12300000000005,,,2.0
2019,Russian Grand Prix,GIO,27,HARD,MEDIUM,14.0,14.0,0.0,30.061000000000604,120.347,139.208,25.0
2019,Russian Grand Prix,HAM,28,MEDIUM,SOFT,1.0,1.0,0.0,29.458999999999833,121.608,140.177,31.0
2019,Russian Grand Prix,HUL,16,SOFT,MEDIUM,9.0,17.0,8.0,34.36799999999994,105.342,124.557,19.0
2019,Russian Grand Prix,HUL,29,MEDIUM,SOFT,11.0,11.0,0.0,29.65099999999984,135.39,,13.0
2019,Russian Grand Prix,KUB,1,MEDIUM,HARD,17.0,18.0,1.0,30.488000000000284,150.807,,1.0
2019,Russian Grand Prix,KUB,2,HARD,MEDIUM,18.0,17.0,-1.0,29.246000000000095,,,1.0
2019,Russian Grand Prix,KUB,28,MEDIUM,,16.0,,,,123.543,,26.0
2019,Russian Grand Prix,KVY,27,HARD,SOFT,9.0,12.0,3.0,29.347000000000662,112.375,140.385,27.0
2019,Russian Grand Prix,KVY,29,SOFT,SOFT,12.0,13.0,1.0,29.8179999999993,137.932,,2.0
2019,Russian Grand Prix,LEC,22,SOFT,MEDIUM,3.0,4.0,1.0,29.430999999999585,104.26,117.786,25.0
2019,Russian Grand Prix,LEC,30,MEDIUM,MEDIUM,3.0,3.0,0.0,29.466999999999643,,,8.0
2019,Russian Grand Prix,MAG,27,SOFT,MEDIUM,5.0,7.0,2.0,30.480999999999767,111.291,144.417,27.0
2019,Russian Grand Prix,NOR,20,SOFT,MEDIUM,8.0,13.0,5.0,29.291000000000167,105.196,119.793,23.0
2019,Russian Grand Prix,PER,23,SOFT,MEDIUM,6.0,13.0,7.0,29.949999999999818,104.128,121.343,23.0
2019,Russian Grand Prix,RAI,9,MEDIUM,MEDIUM,17.0,19.0,2.0,24.036000000000058,106.854,117.143,9.0
2019,Russian Grand Prix,RAI,27,MEDIUM,SOFT,15.0,15.0,0.0,36.12700000000041,123.898,143.935,27.0
2019,Russian Grand Prix,RIC,1,SOFT,MEDIUM,19.0,19.0,0.0,35.59699999999975,198.117,139.744,4.0
2019,Russian Grand Prix,RIC,24,MEDIUM,,18.0,,,,108.205,,23.0
2019,Russian Grand Prix,RUS,27,MEDIUM,,13.0,,,,119.733,,27.0
2019,Russian Grand Prix,SAI,21,SOFT,MEDIUM,6.0,12.0,6.0,29.89800000000014,105.094,120.836,24.0
2019,Russian Grand Prix,STR,27,MEDIUM,SOFT,6.0,11.0,5.0,29.887000000000626,112.418,145.454,27.0
2019,Russian Grand Prix,VER,28,SOFT,MEDIUM,4.0,4.0,0.0,29.998999999999796,138.448,144.682,31.0
2019,Russian Grand Prix,VET,26,SOFT,,2.0,,,,103.909,,29.0
2019,Singapore Grand Prix,ALB,20,SOFT,HARD,6.0,11.0,5.0,28.51599999999962,117.257,126.361,23.0
2019,Singapore Grand Prix,BOT,22,SOFT,HARD,2.0,9.0,7.0,29.671000000000276,115.53,127.381,25.0
2019,Singapore Grand Prix,GAS,32,HARD,MEDIUM,9.0,16.0,7.0,32.26000000000022,118.85,129.0,32.0
2019,Singapore Grand Prix,GIO,34,MEDIUM,HARD,13.0,15.0,2.0,28.98399999999947,127.475,128.582,34.0
2019,Singapore Grand Prix,GIO,36,HARD,SOFT,15.0,15.0,0.0,28.89099999999962,148.026,,2.0
2019,Singapore Grand Prix,GRO,23,MEDIUM,HARD,17.0,18.0,1.0,29.40599999999995,120.493,130.044,23.0
2019,Singapore Grand Prix,GRO,35,HARD,SOFT,16.0,18.0,2.0,43.35099999999966,119.645,,12.0
2019,Singapore Grand Prix,HAM,26,SOFT,HARD,1.0,8.0,7.0,29.39100000000053,117.64,127.49,29.0
2019,Singapore Grand Prix,HUL,1,SOFT,HARD,18.0,18.0,0.0,29.920000000000073,124.66,128.475,4.0
2019,Singapore Grand Prix,HUL,36,HARD,MEDIUM,9.0,13.0,4.0,29.39100000000053,135.77,,35.0
2019,Singapore Grand Prix,KUB,21,MEDIUM,HARD,19.0,19.0,0.0,28.82800000000043,119.2,129.62,21.0
2019,Singapore Grand Prix,KUB,44,HARD,MEDIUM,16.0,17.0,1.0,29.921000000000276,141.329,,23.0
2019,Singapore Grand Prix,KVY,12,MEDIUM,HARD,17.0,18.0,1.0,28.797000000000025,117.824,127.026,12.0
2019,Singapore Grand Prix,KVY,36,HARD,SOFT,14.0,14.0,0.0,34.61700000000019,138.926,,24.0
2019,Singapore Grand Prix,LEC,20,SOFT,HARD,3.0,8.0,5.0,28.79700000000048,117.053,127.019,23.0
2019,Singapore Grand Prix,MAG,18,MEDIUM,HARD,12.0,14.0,2.0,29.015000000000327,117.267,127.821,18.0
2019,Singapore Grand Prix,MAG,56,HARD,SOFT,17.0,17.0,0.0,30.980999999999767,119.76,134.311,38.0
2019,Singapore Grand Prix,NOR,20,SOFT,HARD,8.0,13.0,5.0,30.34099999999944,117.538,129.272,23.0
2019,Singapore Grand Prix,PER,13,MEDIUM,HARD,16.0,17.0,1.0,28.90599999999995,115.228,126.476,13.0
2019,Singapore Grand Prix,RAI,15,MEDIUM,HARD,13.0,16.0,3.0,30.014000000000124,117.122,131.933,15.0
2019,Singapore Grand Prix,RIC,34,MEDIUM,HARD,16.0,17.0,1.0,30.79399999999987,149.217,133.316,34.0
2019,Singapore Grand Prix,RUS,1,MEDIUM,HARD,19.0,19.0,0.0,38.73500000000013,143.654,139.141,1.0
